Date,Open,High,Low,Close,Adj Close,Volume
2017-08-07,247.49000549316406,247.8699951171875,247.3699951171875,247.8699951171875,215.9853515625,31995000
2017-08-08,247.50999450683594,248.91000366210938,246.8300018310547,247.25999450683594,215.45379638671875,61719400
2017-08-09,246.47000122070312,247.30999755859375,246.05999755859375,247.25,215.44512939453125,62632600
2017-08-10,246.2899932861328,246.44000244140625,243.6999969482422,243.75999450683594,212.40406799316406,120479500
2017-08-11,244.02000427246094,244.8000030517578,243.75,244.1199951171875,212.7177276611328,74869900
2017-08-14,245.58999633789062,246.7899932861328,245.5500030517578,246.5399932861328,214.82644653320312,73291900
2017-08-15,246.97999572753906,247.0,246.16000366210938,246.50999450683594,214.80026245117188,55242700
2017-08-16,247.11000061035156,247.57000732421875,246.4499969482422,246.94000244140625,215.1749725341797,56715500
2017-08-17,246.24000549316406,246.60000610351562,243.08999633789062,243.08999633789062,211.82020568847656,128490400
2017-08-18,242.89999389648438,244.19000244140625,242.1999969482422,242.7100067138672,211.4890594482422,136748000
2017-08-21,242.63999938964844,243.1999969482422,241.8300018310547,242.89999389648438,211.65464782714844,65469700
2017-08-22,243.57000732421875,245.6199951171875,243.5500030517578,245.44000244140625,213.867919921875,63140100
2017-08-23,244.3300018310547,245.0500030517578,244.16000366210938,244.55999755859375,213.10113525390625,50203800
2017-08-24,245.0,245.17999267578125,243.75,243.99000549316406,212.60443115234375,50741700
2017-08-25,244.89999389648438,245.61000061035156,244.38999938964844,244.55999755859375,213.10113525390625,64445900
2017-08-28,245.1699981689453,245.1999969482422,244.08999633789062,244.57000732421875,213.1098175048828,40565600
2017-08-29,243.05999755859375,245.14999389648438,242.92999267578125,244.85000610351562,213.35382080078125,51135700
2017-08-30,244.8300018310547,246.32000732421875,244.6199951171875,246.00999450683594,214.3645782470703,62030800
2017-08-31,246.72000122070312,247.77000427246094,246.0500030517578,247.49000549316406,215.6542510986328,103803900
2017-09-01,247.9199981689453,248.3300018310547,247.6699981689453,247.83999633789062,215.95916748046875,62007000
2017-09-05,247.25999450683594,247.52000427246094,244.9499969482422,246.05999755859375,214.40817260742188,91398800
2017-09-06,246.83999633789062,247.27999877929688,246.22999572753906,246.89999389648438,215.14013671875,57916900
2017-09-07,247.25,247.27000427246094,246.39999389648438,246.8699951171875,215.1139678955078,58034700
2017-09-08,246.5399932861328,247.11000061035156,246.3000030517578,246.5800018310547,214.86122131347656,63832800
2017-09-11,248.0399932861328,249.3000030517578,248.02000427246094,249.2100067138672,217.15301513671875,71364800
2017-09-12,249.6300048828125,250.08999633789062,249.4199981689453,250.0500030517578,217.88491821289062,56896000
2017-09-13,249.72000122070312,250.2100067138672,249.58999633789062,250.1699981689453,217.98944091796875,59228000
2017-09-14,249.8000030517578,250.32000732421875,249.60000610351562,250.08999633789062,217.9197540283203,95446300
2017-09-15,248.69000244140625,249.2899932861328,248.57000732421875,249.19000244140625,218.213134765625,95432400
2017-09-18,249.61000061035156,250.1199951171875,249.27999877929688,249.72000122070312,218.67724609375,46235200
2017-09-19,250.0,250.07000732421875,249.60000610351562,249.97000122070312,218.8961639404297,47108100
2017-09-20,250.07000732421875,250.19000244140625,248.9199981689453,250.05999755859375,218.97500610351562,59574100
2017-09-21,249.8800048828125,249.97999572753906,249.19000244140625,249.38999938964844,218.38827514648438,48211400
2017-09-22,249.0500030517578,249.6300048828125,249.02000427246094,249.44000244140625,218.43206787109375,51214000
2017-09-25,249.14999389648438,249.5500030517578,248.0800018310547,248.92999267578125,217.98544311523438,57064400
2017-09-26,249.4199981689453,249.6999969482422,248.80999755859375,249.0800018310547,218.1167755126953,54082000
2017-09-27,249.8800048828125,250.49000549316406,248.8699951171875,250.0500030517578,218.96627807617188,81001400
2017-09-28,249.72999572753906,250.44000244140625,249.6300048828125,250.35000610351562,219.22894287109375,44778800
2017-09-29,250.33999633789062,251.32000732421875,250.1300048828125,251.22999572753906,219.99951171875,85578000
2017-10-02,251.49000549316406,252.32000732421875,251.2899932861328,252.32000732421875,220.95401000976562,59023000
2017-10-03,252.32000732421875,252.88999938964844,252.22999572753906,252.86000061035156,221.4269256591797,66810200
2017-10-04,252.69000244140625,253.44000244140625,252.55999755859375,253.16000366210938,221.6896514892578,55953600
2017-10-05,253.5399932861328,254.67999267578125,253.1999969482422,254.66000366210938,223.00320434570312,63522800
2017-10-06,254.14999389648438,254.6999969482422,253.85000610351562,254.3699951171875,222.7491912841797,80646000
2017-10-09,254.6300048828125,254.6999969482422,253.64999389648438,253.9499969482422,222.3814239501953,35803100
2017-10-10,254.60000610351562,255.0500030517578,253.97999572753906,254.6199951171875,222.9681396484375,43057400
2017-10-11,254.50999450683594,255.02000427246094,254.32000732421875,255.02000427246094,223.3184051513672,47674300
2017-10-12,254.66000366210938,255.05999755859375,254.3699951171875,254.63999938964844,222.98561096191406,47065100
2017-10-13,255.13999938964844,255.27000427246094,254.63999938964844,254.9499969482422,223.2571258544922,54800400
2017-10-16,255.2100067138672,255.50999450683594,254.82000732421875,255.2899932861328,223.55482482910156,38221700
2017-10-17,255.22999572753906,255.52000427246094,254.97999572753906,255.47000122070312,223.7124481201172,31561000
2017-10-18,255.89999389648438,255.9499969482422,255.5,255.72000122070312,223.9314422607422,40888300
2017-10-19,254.8300018310547,255.8300018310547,254.35000610351562,255.7899932861328,223.99266052246094,61903800
2017-10-20,256.70001220703125,257.1400146484375,255.77000427246094,257.1099853515625,225.14857482910156,89176400
2017-10-23,257.4800109863281,257.510009765625,256.0199890136719,256.1099853515625,224.27288818359375,63915300
2017-10-24,256.6000061035156,256.8299865722656,256.1499938964844,256.55999755859375,224.66693115234375,66935900
2017-10-25,256.17999267578125,256.30999755859375,254.0,255.2899932861328,223.55482482910156,103715300
2017-10-26,255.99000549316406,256.29998779296875,255.47999572753906,255.6199951171875,223.84384155273438,69798000
2017-10-27,256.4700012207031,257.8900146484375,255.6300048828125,257.7099914550781,225.6740264892578,85562500
2017-10-30,256.4700012207031,257.6000061035156,256.4100036621094,256.75,224.83335876464844,54285700
2017-10-31,257.17999267578125,257.44000244140625,256.80999755859375,257.1499938964844,225.18359375,60304800
2017-11-01,258.0400085449219,258.42999267578125,257.07000732421875,257.489990234375,225.48135375976562,54202700
2017-11-02,257.4100036621094,257.75,256.19000244140625,257.5899963378906,225.5689697265625,56449500
2017-11-03,257.7699890136719,258.5,257.29998779296875,258.45001220703125,226.32199096679688,59589700
2017-11-06,258.29998779296875,259.0,258.2200012207031,258.8500061035156,226.6722869873047,49652600
2017-11-07,258.9700012207031,259.3500061035156,258.0899963378906,258.6700134277344,226.5146484375,57502200
2017-11-08,258.4700012207031,259.2200012207031,258.1499938964844,259.1099853515625,226.8999481201172,50469600
2017-11-09,257.7300109863281,258.3900146484375,256.3599853515625,258.1700134277344,226.07684326171875,95085500
2017-11-10,257.7300109863281,258.2900085449219,257.3699951171875,258.0899963378906,226.00680541992188,59984700
2017-11-13,257.30999755859375,258.5899963378906,257.2699890136719,258.3299865722656,226.2169189453125,50228600
2017-11-14,257.4100036621094,257.8500061035156,256.5199890136719,257.7300109863281,225.69155883789062,61315200
2017-11-15,256.6199951171875,257.2200012207031,255.6300048828125,256.44000244140625,224.56185913085938,80811500
2017-11-16,257.5199890136719,259.0400085449219,257.4700012207031,258.6199951171875,226.4709014892578,67777000
2017-11-17,258.2200012207031,258.5899963378906,257.7699890136719,257.8599853515625,225.8053741455078,75756800
2017-11-20,258.1400146484375,258.5199890136719,257.8599853515625,258.29998779296875,226.19065856933594,48075500
2017-11-21,259.17999267578125,260.20001220703125,258.260009765625,259.989990234375,227.67056274414062,69176800
2017-11-22,260.0,260.1499938964844,259.57000732421875,259.760009765625,227.46923828125,45033400
2017-11-24,260.32000732421875,260.4800109863281,260.1600036621094,260.3599853515625,227.99461364746094,27856500
2017-11-27,260.4100036621094,260.75,260.0,260.2300109863281,227.88082885742188,52274900
2017-11-28,260.760009765625,262.8999938964844,260.6499938964844,262.8699951171875,230.1925506591797,98971700
2017-11-29,263.0199890136719,263.6300048828125,262.20001220703125,262.7099914550781,230.05242919921875,77512100
2017-11-30,263.760009765625,266.04998779296875,263.6700134277344,265.010009765625,232.06649780273438,127894400
2017-12-01,264.760009765625,265.30999755859375,260.760009765625,264.4599914550781,231.58493041992188,164390900
2017-12-04,266.30999755859375,266.79998779296875,264.0799865722656,264.1400146484375,231.3046875,94040600
2017-12-05,263.19000244140625,265.1499938964844,263.0400085449219,263.19000244140625,230.47280883789062,77994500
2017-12-06,263.29998779296875,263.7300109863281,262.7099914550781,263.239990234375,230.51651000976562,75898600
2017-12-07,264.07000732421875,264.42999267578125,262.94000244140625,264.07000732421875,231.24334716796875,77218600
2017-12-08,265.1600036621094,265.5199890136719,264.0299987792969,265.510009765625,232.50442504882812,76563900
2017-12-11,266.30999755859375,266.3800048828125,265.4800109863281,266.30999755859375,233.20494079589844,83077500
2017-12-12,267.2099914550781,267.32000732421875,266.3500061035156,266.7799987792969,233.61654663085938,85195800
2017-12-13,267.05999755859375,267.55999755859375,266.6499938964844,266.75,233.5902557373047,102905400
2017-12-14,267.0899963378906,267.2200012207031,265.6000061035156,265.6600036621094,232.63572692871094,100666700
2017-12-15,265.45001220703125,267.0400085449219,265.3900146484375,266.510009765625,234.57302856445312,144610300
2017-12-18,268.1000061035156,268.6000061035156,267.9800109863281,268.20001220703125,236.06045532226562,83653600
2017-12-19,268.4800109863281,268.5299987792969,267.0899963378906,267.1700134277344,235.15391540527344,82382900
2017-12-20,268.2699890136719,268.3299865722656,266.69000244140625,267.0299987792969,235.03065490722656,76751500
2017-12-21,267.739990234375,268.3900146484375,267.29998779296875,267.5799865722656,235.5147705078125,67032300
2017-12-22,267.6000061035156,267.6400146484375,266.8999938964844,267.510009765625,235.45321655273438,78720900
2017-12-26,267.04998779296875,267.44000244140625,266.8900146484375,267.19000244140625,235.1715545654297,45244400
2017-12-27,267.3800048828125,267.7300109863281,267.010009765625,267.32000732421875,235.285888671875,57751000
2017-12-28,267.8900146484375,267.9200134277344,267.45001220703125,267.8699951171875,235.77003479003906,45116100
2017-12-29,268.5299987792969,268.54998779296875,266.6400146484375,266.8599853515625,234.88104248046875,96007400
2018-01-02,267.8399963378906,268.80999755859375,267.3999938964844,268.7699890136719,236.56219482421875,86655700
2018-01-03,268.9599914550781,270.6400146484375,268.9599914550781,270.4700012207031,238.0584259033203,90070400
2018-01-04,271.20001220703125,272.1600036621094,270.5400085449219,271.6099853515625,239.06182861328125,80636400
2018-01-05,272.510009765625,273.55999755859375,271.95001220703125,273.4200134277344,240.6549835205078,83524000
2018-01-08,273.30999755859375,274.1000061035156,272.9800109863281,273.9200134277344,241.09507751464844,57319200
2018-01-09,274.3999938964844,275.25,274.0799865722656,274.5400085449219,241.6407470703125,57254000
2018-01-10,273.67999267578125,274.4200134277344,272.9200134277344,274.1199951171875,241.27102661132812,69574300
2018-01-11,274.75,276.1199951171875,274.55999755859375,276.1199951171875,243.0314178466797,62361500
2018-01-12,276.4200134277344,278.1099853515625,276.0799865722656,277.9200134277344,244.6156463623047,90816100
2018-01-16,279.3500061035156,280.0899963378906,276.17999267578125,276.9700012207031,243.77951049804688,106555100
2018-01-17,278.0299987792969,280.04998779296875,276.9700012207031,279.6099853515625,246.10321044921875,113258800
2018-01-18,279.4800109863281,279.9599914550781,278.5799865722656,279.1400146484375,245.6895751953125,100728000
2018-01-19,279.79998779296875,280.4100036621094,279.1400146484375,280.4100036621094,246.80731201171875,140920100
2018-01-22,280.1700134277344,282.69000244140625,280.1099853515625,282.69000244140625,248.81405639648438,91322400
2018-01-23,282.739990234375,283.6199951171875,282.3699951171875,283.2900085449219,249.34213256835938,97084700
2018-01-24,284.0199890136719,284.70001220703125,281.8399963378906,283.17999267578125,249.24537658691406,134816100
2018-01-25,284.1600036621094,284.2699890136719,282.3999938964844,283.29998779296875,249.35089111328125,84587300
2018-01-26,284.25,286.6300048828125,283.9599914550781,286.5799865722656,252.2379150390625,107743100
2018-01-29,285.92999267578125,286.42999267578125,284.5,284.67999267578125,250.56565856933594,90118300
2018-01-30,282.6000061035156,284.739990234375,281.2200012207031,281.760009765625,247.99559020996094,131796400
2018-01-31,282.7300109863281,283.29998779296875,280.67999267578125,281.8999938964844,248.1187286376953,108364800
2018-02-01,281.07000732421875,283.05999755859375,280.67999267578125,281.5799865722656,247.83714294433594,90102500
2018-02-02,280.0799865722656,280.2300109863281,275.4100036621094,275.45001220703125,242.441650390625,173174800
2018-02-05,273.45001220703125,275.8500061035156,263.30999755859375,263.92999267578125,232.30213928222656,294681800
2018-02-06,259.94000244140625,269.70001220703125,258.70001220703125,269.1300048828125,236.87892150878906,355026800
2018-02-07,268.5,272.3599853515625,267.5799865722656,267.6700134277344,235.59400939941406,167376100
2018-02-08,268.010009765625,268.1700134277344,257.5899963378906,257.6300048828125,226.75714111328125,246449500
2018-02-09,260.79998779296875,263.6099853515625,252.9199981689453,261.5,230.1634063720703,283565300
2018-02-12,263.8299865722656,267.010009765625,261.6600036621094,265.3399963378906,233.543212890625,143736000
2018-02-13,263.9700012207031,266.6199951171875,263.30999755859375,266.0,234.12411499023438,81223600
2018-02-14,264.30999755859375,270.0,264.29998779296875,269.5899963378906,237.28387451171875,120735700
2018-02-15,271.57000732421875,273.0400085449219,268.7699890136719,273.0299987792969,240.31167602539062,111200300
2018-02-16,272.32000732421875,275.32000732421875,272.2699890136719,273.1099853515625,240.3820037841797,160420100
2018-02-20,272.0299987792969,273.6700134277344,270.5,271.3999938964844,238.87696838378906,86369700
2018-02-21,271.8999938964844,274.7200012207031,269.94000244140625,270.04998779296875,237.68882751464844,98883700
2018-02-22,271.1000061035156,273.04998779296875,269.6400146484375,270.3999938964844,237.99681091308594,110511300
2018-02-23,271.7900085449219,274.7099914550781,271.25,274.7099914550781,241.79034423828125,92766400
2018-02-26,275.92999267578125,278.010009765625,275.260009765625,277.8999938964844,244.59812927246094,86491400
2018-02-27,278.1099853515625,278.9200134277344,274.3599853515625,274.42999267578125,241.5439910888672,99099200
2018-02-28,275.67999267578125,276.19000244140625,271.2900085449219,271.6499938964844,239.09703063964844,121907800
2018-03-01,271.4100036621094,273.1700134277344,266.0,267.70001220703125,235.62037658691406,176855100
2018-03-02,265.79998779296875,269.7200012207031,264.82000732421875,269.0799865722656,236.8350372314453,139083200
2018-03-05,267.7300109863281,272.8900146484375,267.6099853515625,272.19000244140625,239.57241821289062,97307400
2018-03-06,273.29998779296875,273.3900146484375,271.17999267578125,272.8800048828125,240.17971801757812,79213200
2018-03-07,270.4200134277344,273.17999267578125,270.20001220703125,272.7799987792969,240.0915985107422,87063500
2018-03-08,273.54998779296875,274.239990234375,272.4200134277344,274.1000061035156,241.25343322753906,66901200
2018-03-09,275.70001220703125,278.8699951171875,275.3399963378906,278.8699951171875,245.45184326171875,113625300
2018-03-12,279.20001220703125,279.9100036621094,278.0799865722656,278.5199890136719,245.14381408691406,71924800
2018-03-13,279.8399963378906,280.4100036621094,276.0299987792969,276.7200012207031,243.5594482421875,91968900
2018-03-14,277.80999755859375,278.0199890136719,274.6700134277344,275.29998779296875,242.3096466064453,105895100
2018-03-15,275.8800048828125,276.6099853515625,274.42999267578125,275.0,242.04554748535156,83433000
2018-03-16,274.5,275.3900146484375,274.1400146484375,274.20001220703125,242.30812072753906,100343700
2018-03-19,273.3500061035156,274.3999938964844,268.6199951171875,270.489990234375,239.02947998046875,109208400
2018-03-20,270.94000244140625,271.6700134277344,270.17999267578125,270.95001220703125,239.4360809326172,59757300
2018-03-21,270.8999938964844,273.2699890136719,270.19000244140625,270.42999267578125,238.97659301757812,78709600
2018-03-22,267.9100036621094,268.8699951171875,263.3599853515625,263.6700134277344,233.00279235839844,148785900
2018-03-23,264.1700134277344,264.5400085449219,257.8299865722656,258.04998779296875,228.0364532470703,183534800
2018-03-26,262.1300048828125,265.42999267578125,259.4100036621094,265.1099853515625,234.27529907226562,141956100
2018-03-27,266.1700134277344,266.7699890136719,258.8399963378906,260.6000061035156,230.28990173339844,129941400
2018-03-28,260.75,262.6400146484375,258.5799865722656,259.8299865722656,229.60943603515625,146452300
2018-03-29,261.1199951171875,265.260009765625,259.8399963378906,263.1499938964844,232.5432586669922,111601600
2018-04-02,262.54998779296875,263.1300048828125,254.6699981689453,257.4700012207031,227.52391052246094,186286300
2018-04-03,258.8699951171875,261.30999755859375,256.8399963378906,260.7699890136719,230.44007873535156,119956900
2018-04-04,256.75,264.3599853515625,256.6000061035156,263.55999755859375,232.9055633544922,123715300
2018-04-05,265.54998779296875,266.6400146484375,264.32000732421875,265.6400146484375,234.74368286132812,82652600
2018-04-06,263.4200134277344,265.1099853515625,258.0,259.7200012207031,229.5121612548828,179521200
2018-04-09,261.3699951171875,264.8399963378906,259.94000244140625,261.0,230.64332580566406,105442900
2018-04-10,264.2699890136719,266.0400085449219,262.9800109863281,265.1499938964844,234.31063842773438,103529000
2018-04-11,263.4700012207031,265.6400146484375,263.3900146484375,263.760009765625,233.0823211669922,91140200
2018-04-12,265.260009765625,267.0,265.05999755859375,265.92999267578125,234.99996948242188,68890500
2018-04-13,267.4100036621094,267.5400085449219,264.010009765625,265.1499938964844,234.31063842773438,85079200
2018-04-16,267.0,268.20001220703125,266.07000732421875,267.3299865722656,236.23707580566406,63405300
2018-04-17,269.3299865722656,270.8699951171875,268.75,270.19000244140625,238.7644500732422,64682000
2018-04-18,270.69000244140625,271.29998779296875,269.8699951171875,270.3900146484375,238.94119262695312,57303900
2018-04-19,269.6499938964844,269.8800048828125,267.7200012207031,268.8900146484375,237.61572265625,77655900
2018-04-20,268.80999755859375,269.05999755859375,265.6099853515625,266.6099853515625,235.60081481933594,99953100
2018-04-23,267.260009765625,267.8900146484375,265.3500061035156,266.57000732421875,235.56552124023438,65558000
2018-04-24,267.7300109863281,267.9800109863281,261.2799987792969,262.9800109863281,232.39306640625,112885500
2018-04-25,262.9100036621094,264.1300048828125,260.8500061035156,263.6300048828125,232.96749877929688,103840900
2018-04-26,264.7900085449219,267.25,264.2900085449219,266.30999755859375,235.33578491210938,67731900
2018-04-27,267.0,267.3399963378906,265.5,266.55999755859375,235.5566864013672,57053600
2018-04-30,267.260009765625,267.8900146484375,264.42999267578125,264.510009765625,233.7451171875,82182300
2018-05-01,263.8699951171875,265.1000061035156,262.1099853515625,264.9800109863281,234.16041564941406,74203400
2018-05-02,264.760009765625,265.67999267578125,262.760009765625,263.20001220703125,232.5875244140625,86368900
2018-05-03,262.260009765625,263.3599853515625,259.04998779296875,262.6199951171875,232.074951171875,136311500
2018-05-04,261.5199890136719,266.7900085449219,261.1499938964844,266.0199890136719,235.0794219970703,91222100
2018-05-07,266.8900146484375,268.0199890136719,266.1099853515625,266.9200134277344,235.87478637695312,55304900
2018-05-08,266.5,267.3299865722656,265.1499938964844,266.9200134277344,235.87478637695312,67499200
2018-05-09,267.67999267578125,269.8699951171875,267.0899963378906,269.5,238.15469360351562,59666100
2018-05-10,270.3399963378906,272.3900146484375,270.2200012207031,272.0199890136719,240.38162231445312,72063900
2018-05-11,272.1600036621094,273.1499938964844,271.5799865722656,272.8500061035156,241.1151123046875,59871500
2018-05-14,273.3399963378906,274.0799865722656,272.3599853515625,272.9800109863281,241.22994995117188,54790600
2018-05-15,271.5899963378906,271.6099853515625,270.0299987792969,271.1000061035156,239.5686492919922,87036100
2018-05-16,271.1400146484375,272.760009765625,271.1099853515625,272.239990234375,240.5759735107422,53942600
2018-05-17,271.94000244140625,273.2300109863281,271.1300048828125,272.010009765625,240.372802734375,56536400
2018-05-18,271.6199951171875,272.0299987792969,270.92999267578125,271.3299865722656,239.7718505859375,64368000
2018-05-21,273.010009765625,273.9800109863281,272.57000732421875,273.3699951171875,241.5745849609375,58025900
2018-05-22,273.9599914550781,274.25,272.239990234375,272.6099853515625,240.9030303955078,52966400
2018-05-23,271.1700134277344,273.3900146484375,270.989990234375,273.3599853515625,241.56570434570312,64694200
2018-05-24,272.9100036621094,273.2200012207031,270.7799987792969,272.79998779296875,241.0708465576172,76043800
2018-05-25,272.1499938964844,272.8599853515625,271.5799865722656,272.1499938964844,240.49644470214844,56374800
2018-05-29,270.30999755859375,271.1700134277344,267.760009765625,269.0199890136719,237.73052978515625,115908600
2018-05-30,270.5,273.1099853515625,270.4200134277344,272.6099853515625,240.9030303955078,69678400
2018-05-31,272.1499938964844,272.489990234375,270.260009765625,270.94000244140625,239.42721557617188,93519900
2018-06-01,272.4100036621094,273.94000244140625,272.3299865722656,273.6000061035156,241.7777862548828,71258400
2018-06-04,274.5299987792969,275.19000244140625,274.260009765625,274.8999938964844,242.9266357421875,45385200
2018-06-05,275.04998779296875,275.5299987792969,274.17999267578125,275.1000061035156,243.1034698486328,51135000
2018-06-06,275.7900085449219,277.5199890136719,275.0899963378906,277.3999938964844,245.13589477539062,62732200
2018-06-07,277.95001220703125,278.2799987792969,276.3399963378906,277.3699951171875,245.10934448242188,72969400
2018-06-08,276.8500061035156,278.25,276.6600036621094,278.19000244140625,245.833984375,72139700
2018-06-11,278.44000244140625,279.3699951171875,278.30999755859375,278.55999755859375,246.16090393066406,58892500
2018-06-12,279.0299987792969,279.3299865722656,278.19000244140625,278.9200134277344,246.4790496826172,72329000
2018-06-13,279.19000244140625,279.4800109863281,277.79998779296875,278.0299987792969,245.692626953125,79070600
2018-06-14,279.010009765625,279.3299865722656,278.05999755859375,278.7300109863281,246.31121826171875,77097600
2018-06-15,276.6000061035156,277.510009765625,275.3500061035156,277.1300048828125,245.9969940185547,120041600
2018-06-18,275.489990234375,276.70001220703125,274.95001220703125,276.55999755859375,245.49099731445312,52917600
2018-06-19,274.0,275.75,273.5299987792969,275.5,244.5500946044922,97531500
2018-06-20,276.2699890136719,276.7200012207031,275.5899963378906,275.9700012207031,244.96728515625,53785500
2018-06-21,275.9599914550781,275.9800109863281,273.67999267578125,274.239990234375,243.4315948486328,71061400
2018-06-22,275.6600036621094,275.7900085449219,274.489990234375,274.739990234375,243.87538146972656,54898500
2018-06-25,273.44000244140625,273.6199951171875,269.1000061035156,271.0,240.5555877685547,137854200
2018-06-26,271.6400146484375,272.55999755859375,270.7900085449219,271.6000061035156,241.08822631835938,68547400
2018-06-27,272.260009765625,273.8699951171875,269.17999267578125,269.3500061035156,239.09097290039062,105110700
2018-06-28,269.2900085449219,271.75,268.489990234375,270.8900146484375,240.4579315185547,76650500
2018-06-29,272.1199951171875,273.6600036621094,271.1499938964844,271.2799987792969,240.8040771484375,97592500
2018-07-02,269.510009765625,272.0400085449219,269.239990234375,271.8599853515625,241.31895446777344,63554800
2018-07-03,272.8699951171875,272.9800109863281,270.4200134277344,270.8999938964844,240.46681213378906,42187100
2018-07-05,272.1700134277344,273.17999267578125,270.9599914550781,273.1099853515625,242.42852783203125,56925900
2018-07-06,273.1400146484375,275.8399963378906,272.7099914550781,275.4200134277344,244.4790496826172,66493700
2018-07-09,276.54998779296875,277.9599914550781,276.5,277.8999938964844,246.6804962158203,50550400
2018-07-10,278.4100036621094,279.010009765625,278.0799865722656,278.8999938964844,247.568115234375,51966800
2018-07-11,277.1499938964844,278.0400085449219,276.5199890136719,276.8599853515625,245.75726318359375,77054700
2018-07-12,278.2799987792969,279.42999267578125,277.6000061035156,279.3699951171875,247.9852294921875,60124700
2018-07-13,279.1700134277344,279.92999267578125,278.6600036621094,279.5899963378906,248.1806182861328,48216000
2018-07-16,279.6400146484375,279.79998779296875,278.8399963378906,279.3399963378906,247.95872497558594,48201000
2018-07-17,278.4700012207031,280.9100036621094,278.4100036621094,280.4700012207031,248.96176147460938,52315500
2018-07-18,280.55999755859375,281.17999267578125,280.05999755859375,281.05999755859375,249.48545837402344,44593500
2018-07-19,280.30999755859375,280.739990234375,279.4599914550781,280.0,248.54446411132812,61412100
2018-07-20,279.7699890136719,280.4800109863281,279.5,279.67999267578125,248.26048278808594,82337700
2018-07-23,279.45001220703125,280.42999267578125,279.05999755859375,280.20001220703125,248.72206115722656,47047600
2018-07-24,281.7900085449219,282.55999755859375,280.6300048828125,281.6099853515625,249.97364807128906,68026900
2018-07-25,281.3299865722656,284.3699951171875,281.2799987792969,284.010009765625,252.10414123535156,78882900
2018-07-26,283.20001220703125,284.1099853515625,283.0899963378906,283.3399963378906,251.5093536376953,57919500
2018-07-27,283.7099914550781,283.82000732421875,280.3800048828125,281.4200134277344,249.80506896972656,76768700
2018-07-30,281.510009765625,281.69000244140625,279.3599853515625,279.95001220703125,248.5001220703125,63742500
2018-07-31,280.80999755859375,282.0199890136719,280.3800048828125,281.3299865722656,249.72515869140625,68570500
2018-08-01,281.55999755859375,282.1300048828125,280.1300048828125,280.8599853515625,249.3079071044922,53853300
2018-08-02,279.3900146484375,282.5799865722656,279.1600036621094,282.3900146484375,250.66612243652344,63426400
2018-08-03,282.5299987792969,283.6600036621094,282.3299865722656,283.6000061035156,251.74020385742188,53935400
2018-08-06,283.6400146484375,284.989990234375,283.20001220703125,284.6400146484375,252.66336059570312,39400900
2018-08-07,285.3900146484375,286.010009765625,285.239990234375,285.5799865722656,253.4976348876953,43196600
2018-08-08,285.3900146484375,285.9100036621094,284.94000244140625,285.4599914550781,253.39114379882812,42114600
2018-08-09,285.5299987792969,285.9700012207031,284.9200134277344,285.07000732421875,253.04498291015625,35717000
2018-08-10,283.45001220703125,284.05999755859375,282.3599853515625,283.1600036621094,251.3495635986328,77076000
2018-08-13,283.4700012207031,284.1600036621094,281.7699890136719,282.1000061035156,250.4086151123047,65732900
2018-08-14,282.9200134277344,284.1700134277344,282.4800109863281,283.8999938964844,252.00637817382812,43842000
2018-08-15,282.3800048828125,282.5400085449219,280.1600036621094,281.7799987792969,250.12452697753906,102925400
2018-08-16,283.3999938964844,285.0400085449219,283.3599853515625,284.05999755859375,252.14845275878906,69967900
2018-08-17,283.8299865722656,285.55999755859375,283.3699951171875,285.05999755859375,253.0360870361328,65618500
2018-08-20,285.57000732421875,285.9700012207031,285.05999755859375,285.6700134277344,253.57754516601562,39807500
2018-08-21,286.25,287.30999755859375,285.7099914550781,286.3399963378906,254.17230224609375,67272000
2018-08-22,285.8800048828125,286.760009765625,285.5799865722656,286.1700134277344,254.02139282226562,44993300
2018-08-23,285.9700012207031,286.94000244140625,285.42999267578125,285.7900085449219,253.68397521972656,49204900
2018-08-24,286.44000244140625,287.6700134277344,286.3800048828125,287.510009765625,255.2109375,57487400
2018-08-27,288.8599853515625,289.8999938964844,288.67999267578125,289.7799987792969,257.2257995605469,57072400
2018-08-28,290.29998779296875,290.4200134277344,289.3999938964844,289.9200134277344,257.3502197265625,46943500
2018-08-29,290.1600036621094,291.739990234375,289.8900146484375,291.4800109863281,258.73480224609375,61485500
2018-08-30,290.94000244140625,291.3599853515625,289.6300048828125,290.29998779296875,257.6873779296875,61229500
2018-08-31,289.8399963378906,290.80999755859375,289.2900085449219,290.30999755859375,257.69622802734375,66140800
2018-09-04,289.8399963378906,290.2099914550781,288.67999267578125,289.80999755859375,257.2525634765625,57594400
2018-09-05,289.4100036621094,289.6400146484375,287.8900146484375,289.0299987792969,256.56005859375,72452400
2018-09-06,289.1499938964844,289.489990234375,287.0,288.1600036621094,255.78785705566406,65909900
2018-09-07,286.9800109863281,288.70001220703125,286.7099914550781,287.6000061035156,255.29075622558594,73524800
2018-09-10,288.739990234375,289.0400085449219,287.8800048828125,288.1000061035156,255.73460388183594,50210900
2018-09-11,287.3699951171875,289.54998779296875,286.9800109863281,289.04998779296875,256.577880859375,50530500
2018-09-12,289.05999755859375,289.79998779296875,288.2300109863281,289.1199951171875,256.6399841308594,59810800
2018-09-13,290.32000732421875,291.0400085449219,290.0,290.8299865722656,258.15789794921875,51034200
2018-09-14,291.05999755859375,291.2699890136719,290.0,290.8800048828125,258.20233154296875,55079900
